Area,Bedrooms,Bathrooms,Stories,Parking,Age,Locality Rating,Price,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,City_Pune,Furnishing_Semi-Furnished,Furnishing_Unfurnished,Main Road_Yes,Guest Room_Yes,Basement_Yes,Water Supply_Both,Water Supply_Corporation,Air Conditioning_Yes,Preferred Tenant_Company,Preferred Tenant_Family
2588,2,2,2,0,12,5,843751,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0
3405,3,1,3,0,0,3,1230513,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
3681,1,2,3,2,22,1,1149125,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1384,1,2,3,0,39,6,818436,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
2039,5,3,1,2,2,8,1307932,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
1227,1,3,1,2,2,1,997519,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3130,1,1,2,2,6,1,991577,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3931,1,3,2,2,35,7,1160450,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
4851,5,2,2,2,34,7,1647232,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
5843,3,3,2,1,14,2,1419002,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0
3335,3,1,1,2,39,3,776871,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4276,1,3,2,1,2,2,1088406,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
526,5,3,2,0,28,6,1127756,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
3577,3,1,3,2,29,8,843562,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0
3456,3,1,2,0,38,8,1266779,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
1003,3,2,2,2,17,1,993444,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3849,5,3,2,1,10,9,2109263,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
5509,5,2,1,1,42,8,1509723,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
4546,1,3,3,1,48,9,1216113,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
3933,4,3,2,0,37,9,1586669,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
3767,3,2,2,2,39,6,1258452,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0
3768,4,3,3,0,0,3,1499161,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
4197,5,3,2,1,28,1,1466245,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5926,5,3,1,0,9,8,1545989,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
2192,5,1,2,1,27,10,1292428,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
3261,4,2,1,1,30,3,1639559,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
3876,5,1,1,1,18,7,1422484,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
3817,1,2,2,2,2,10,1146388,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
2045,5,2,3,2,35,6,1399678,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1605,2,3,1,1,42,3,939179,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0
3430,4,2,3,0,14,6,1490800,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
3272,2,1,2,0,32,3,734923,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0
3472,5,1,1,2,40,9,1393241,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0
2254,1,1,2,1,42,1,596234,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0
4421,3,2,3,0,44,8,1260912,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1
5062,5,1,2,1,25,5,1540323,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
5431,1,2,2,0,15,4,1082358,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1
3108,4,1,1,2,35,1,1304315,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
3902,2,1,2,1,32,9,1099182,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1
1732,2,2,2,1,19,9,819194,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
601,2,1,2,0,12,5,454386,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
3907,4,3,1,0,32,9,1500962,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
4612,1,2,3,0,4,10,1525013,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
5432,4,2,3,1,36,9,1484181,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0
974,2,2,2,2,13,7,1167706,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
936,5,3,1,2,26,8,1476708,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0
2025,3,2,2,0,22,1,865393,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
2522,4,1,3,2,13,4,1188555,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
785,4,1,1,0,39,10,1128716,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3681,1,1,3,2,3,10,1344755,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0
874,1,2,3,1,38,4,774910,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
817,4,1,1,0,18,9,1545004,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1
4000,2,2,1,2,46,3,922785,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5434,3,1,2,1,3,10,1314956,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1354,1,3,2,2,29,10,1269554,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
5371,2,3,3,1,18,1,1374899,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
5258,5,3,1,1,30,5,1899917,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
5698,1,3,1,2,30,7,1216283,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1605,2,2,2,2,8,4,1298804,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
5159,2,1,3,1,12,9,1471697,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
4520,3,3,3,1,13,6,1505357,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2390,3,2,2,1,45,6,1441164,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1
5699,5,3,1,0,9,3,1408548,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
5205,2,3,2,1,47,10,1533165,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0
3972,2,2,2,0,30,10,1021984,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
5680,3,2,2,1,36,5,1359722,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
4780,1,1,2,0,22,10,963288,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
4558,1,1,1,1,26,6,1010025,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
5498,4,3,2,1,5,4,1737332,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
5157,3,3,1,1,25,3,1436849,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
3113,4,1,2,2,1,5,1317215,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2603,3,1,3,2,44,7,1358873,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5988,5,2,1,1,12,6,1701517,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3520,2,1,3,0,49,2,1011825,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
1366,5,1,2,0,18,1,1367965,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
5344,3,3,2,1,0,5,1487435,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
5603,2,1,2,2,39,5,1119516,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
3832,1,3,1,0,31,6,1115450,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1088,1,1,3,2,21,3,822141,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
4643,4,2,1,0,47,1,1016274,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0
4101,3,1,1,1,28,4,1073967,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
741,3,1,2,2,1,4,894340,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
5582,1,1,3,0,39,10,835191,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
2124,5,3,2,1,37,2,1178469,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
5879,2,2,1,1,47,8,1269547,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4822,5,1,2,1,10,6,1585604,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1
2192,5,3,3,2,16,3,1836801,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0
2159,1,2,2,2,42,1,823172,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3612,1,3,3,1,7,3,1617556,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
1389,1,3,3,2,21,8,1276116,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
2662,4,2,2,0,3,4,1184434,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
2882,5,1,1,1,10,3,822804,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
1351,3,3,2,1,7,4,1083455,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
1122,2,3,1,2,8,4,1243122,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3789,4,1,1,1,25,2,1344434,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
2479,3,1,2,0,1,4,862704,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3117,5,2,1,2,15,9,1553857,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
2732,1,2,1,2,30,4,1105951,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
3776,5,2,2,1,5,1,1490741,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
4924,2,1,2,1,20,1,702947,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
1900,4,3,2,1,25,1,1453593,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
685,4,3,1,2,18,5,1438314,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
3895,2,2,3,1,27,6,1161086,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2465,3,1,1,0,7,6,749276,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1168,3,3,3,1,13,6,1087255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5890,4,2,2,1,23,9,1243377,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3457,4,3,3,2,47,1,1570970,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
4689,1,3,2,1,43,10,1206277,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0
5483,3,1,2,2,36,6,1594631,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5632,2,1,3,1,25,8,1429018,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2561,3,3,2,0,30,8,1405528,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
3693,1,2,3,0,31,3,1042602,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1
1346,4,1,2,2,49,5,1242186,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
5326,4,3,1,2,40,10,1934592,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
3735,1,1,1,1,1,4,841000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4550,2,1,2,1,24,1,1172838,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0
5295,4,1,2,0,43,9,1358699,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
5273,5,3,3,1,1,5,1625308,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
1881,4,2,1,0,41,2,1051638,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
2301,5,2,3,2,0,2,1468837,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
3851,1,2,2,1,35,7,758329,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
4464,1,1,2,2,11,4,850831,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0
454,4,3,3,1,8,1,1352347,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2223,3,1,2,0,35,5,1089926,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
5697,5,2,1,2,40,2,1506943,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0
3862,2,2,3,2,27,7,1327266,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
3479,4,3,1,1,37,9,1701330,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1
1232,2,1,1,2,32,1,985184,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
4808,4,2,1,0,41,2,821376,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3206,3,3,3,2,45,6,1404941,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0
2890,3,1,2,2,21,8,1429400,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0
727,3,1,1,1,24,7,937910,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
3710,3,2,1,2,17,9,1440881,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
3700,1,2,1,1,5,2,743859,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4075,1,1,2,1,17,9,1026618,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1
3454,5,1,2,2,15,4,1397224,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0
5783,2,2,3,0,14,3,1357529,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0
2543,4,1,2,1,47,7,1457639,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
5607,4,2,3,2,7,5,1572887,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0
1711,1,1,3,1,12,5,720754,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1
3591,4,2,3,0,42,2,1236172,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
2938,1,3,3,0,6,6,1372040,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
4383,5,2,3,1,16,6,1501947,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0
4947,2,2,1,0,49,4,1271365,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
564,5,3,2,2,31,5,1591535,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
4677,3,1,1,2,21,7,1158971,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0
5405,3,3,3,1,12,8,1396271,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0
1222,3,2,2,0,46,6,1030298,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1343,5,1,1,2,22,5,1281904,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4825,4,3,1,2,28,3,1523105,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0
1174,2,1,3,2,21,7,963818,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2598,3,1,1,1,0,8,1178015,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
3556,3,3,1,1,28,3,1118372,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
4642,3,1,1,2,47,5,1082931,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
4095,2,3,1,2,4,2,1129267,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
3852,3,2,1,0,34,10,1019992,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0
1314,2,1,3,0,9,10,1334614,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
1708,3,2,3,0,18,4,1030969,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
4577,5,2,1,1,36,4,1487838,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0
913,5,1,3,2,6,8,1219975,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2320,2,3,3,1,45,3,992142,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
3994,5,1,2,2,34,5,1693313,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
5241,2,2,1,0,44,5,1114615,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
1809,5,2,3,0,12,2,1579764,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
5202,5,3,3,0,9,9,1978552,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0
4966,2,1,1,0,1,4,823988,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3590,4,2,2,2,5,9,1425459,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
4891,5,2,1,0,7,9,1777811,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
1955,3,2,2,2,35,2,1314127,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0
1204,4,3,1,2,24,9,1149290,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1
5429,2,2,1,1,43,9,1266934,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0
1679,4,2,1,0,46,2,893347,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
5400,1,1,1,0,39,6,853651,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1
5572,1,1,2,1,6,9,1121097,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3977,5,2,2,2,45,4,1695879,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
3301,5,2,3,0,22,2,1356487,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
1787,3,1,1,2,18,7,968089,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5799,4,3,2,1,45,9,1945283,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0
5088,1,3,2,2,21,6,1423705,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
3161,5,3,2,0,12,4,1442514,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
3079,4,3,1,2,20,1,1000358,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
2506,5,3,3,2,0,4,1931960,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
4623,5,3,2,0,18,3,1575092,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5231,1,3,1,0,32,7,602681,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3168,1,3,2,2,3,10,1223360,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
4353,5,1,2,2,41,5,1367176,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
3586,2,3,3,1,2,3,1109031,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3680,5,3,2,0,26,2,1365692,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0
2973,5,3,2,2,40,2,1306151,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5016,3,2,1,0,34,5,1358758,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2999,3,1,1,1,27,8,1072480,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
4433,3,1,3,2,5,8,1613316,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
636,2,1,1,2,5,5,789710,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0
1704,2,3,1,2,43,2,1161553,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3830,5,3,3,0,22,4,1677048,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1
1701,3,2,2,1,32,7,1306863,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
2941,2,1,3,0,15,6,1175032,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1
2451,1,3,1,2,23,10,1128803,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0
841,5,1,3,1,4,7,849322,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2476,4,2,2,2,40,5,975586,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3580,5,2,3,2,41,2,1765862,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1
3057,4,2,1,0,12,8,988889,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1
4198,3,1,1,2,46,2,943292,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1204,4,3,3,1,11,8,1417588,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
474,3,3,2,2,4,7,1218218,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2575,1,2,3,2,36,3,886765,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4324,4,3,2,0,30,4,1395177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2489,5,2,2,1,27,7,1650234,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
5875,3,1,3,0,27,4,1038232,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
440,5,2,2,2,29,9,1326641,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
2481,2,1,1,0,17,7,813670,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5897,3,2,3,0,43,1,876113,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
5083,4,3,2,0,26,1,1557236,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0
2022,3,3,1,0,34,4,1200527,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0
741,5,2,3,2,25,9,1799456,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0
4452,1,3,1,2,38,4,959505,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
2474,3,3,1,1,48,5,1128685,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
1045,4,3,1,0,17,1,1140440,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5226,2,1,2,0,32,2,1159951,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
4663,1,3,3,1,24,4,1127007,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1009,2,1,3,0,30,4,948935,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
854,3,2,2,1,36,10,1368514,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1
3353,5,3,3,2,1,6,1748809,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
2108,5,3,1,1,32,6,1335484,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
3872,4,3,3,0,38,8,1850510,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1
3369,5,2,2,1,42,9,1489618,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
3428,1,1,1,2,42,1,602579,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5197,5,1,2,0,31,1,1374916,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0
3081,4,3,1,2,17,6,1208633,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4029,3,2,1,2,16,4,1311314,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4625,3,2,3,1,33,4,1143607,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3467,5,2,1,2,38,1,1451675,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
1786,2,2,2,0,6,9,977750,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0
4176,3,2,3,2,41,3,1090553,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
3266,5,1,2,2,34,5,1550952,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
5188,4,1,1,1,29,10,1500049,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
3763,5,1,2,2,11,1,1336943,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
5890,3,3,2,1,34,8,1361451,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
5289,4,2,1,1,10,3,1115408,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4524,5,3,3,0,43,1,1687160,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
548,1,2,2,0,3,10,996232,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4250,4,1,1,0,24,6,1210675,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1
5815,1,3,3,0,47,1,1272087,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
2458,2,1,3,1,31,3,912741,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1536,4,2,3,2,19,5,1052115,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
586,1,2,2,0,49,4,826774,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3254,3,2,2,0,30,7,1396502,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1
1650,3,1,2,0,3,6,1121116,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0
1733,2,2,3,2,37,3,1171188,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
4593,4,1,2,0,46,8,1436138,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4550,4,3,1,2,0,8,1767064,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
3111,4,2,2,1,2,2,1606683,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5253,2,2,2,1,36,7,1439458,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
4901,4,2,3,1,21,1,1502133,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
5808,3,3,2,2,16,2,1378242,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1
2185,1,2,1,0,13,8,804948,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1150,3,1,3,0,40,1,1037486,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1
2162,3,1,1,0,34,2,875074,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4320,1,2,3,0,12,1,1114283,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
4860,3,2,3,0,34,5,1376327,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0
881,2,3,2,2,42,7,1455008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
553,1,3,1,1,1,6,577786,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
1924,3,3,3,0,46,6,1209341,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
2520,5,2,2,1,12,6,1433421,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1
2743,3,3,3,2,15,8,1235996,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
5536,2,3,3,2,17,5,1456393,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1640,4,1,3,0,6,10,980824,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
460,3,3,3,2,44,7,1237385,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1338,4,1,3,1,35,3,1262995,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0
2039,5,1,3,0,40,9,1580121,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0
4520,3,3,2,0,29,10,1111562,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
5558,1,1,3,1,41,3,1218246,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0
